Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA E (L/s)
2023-04-20 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,14.8,35.0,19.0,81.0025
2023-04-20 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,15.7,27.0,17.0,78.71
2023-04-20 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,13.2,59.0,25.0,77.3325
2023-04-20 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,12.1,71.0,32.0,79.545
2023-04-20 18:00:00,-1.0,-1.8369701987210297e-16,0.0,11.9,69.0,20.0,84.615
2023-04-20 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,12.1,65.0,14.0,89.92
2023-04-20 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,11.6,66.0,10.0,93.355
2023-04-20 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,11.7,66.0,11.0,86.2825
2023-04-20 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,11.3,64.0,6.0,75.55
2023-04-20 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,10.9,62.0,6.0,67.8025
2023-04-21 00:00:00,0.0,1.0,0.0,10.6,63.0,6.0,59.4925
2023-04-21 01:00:00,0.25881904510252074,0.9659258262890683,0.0,10.7,60.0,6.0,54.3475
2023-04-21 02:00:00,0.49999999999999994,0.8660254037844387,0.0,10.3,60.0,5.0,53.01
2023-04-21 03:00:00,0.7071067811865476,0.7071067811865476,0.0,10.1,60.0,6.0,53.815
2023-04-21 04:00:00,0.8660254037844386,0.5000000000000001,0.0,9.9,62.0,7.0,54.0975
2023-04-21 05:00:00,0.9659258262890683,0.25881904510252074,0.0,9.5,63.0,5.0,56.435
2023-04-21 06:00:00,1.0,6.123233995736766e-17,0.0,9.4,64.0,5.0,74.535
2023-04-21 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,9.6,61.0,4.0,102.4175
2023-04-21 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,10.9,57.0,3.0,100.3575
2023-04-21 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,12.0,54.0,5.0,92.59
2023-04-21 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,11.4,65.0,8.0,87.3575
2023-04-21 11:00:00,0.258819045102521,-0.9659258262890682,0.0,11.9,64.0,6.0,83.6775
2023-04-21 12:00:00,1.2246467991473532e-16,-1.0,0.0,12.4,67.0,8.0,84.4375
2023-04-21 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,12.5,58.0,9.0,83.145
2023-04-21 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,12.4,59.0,11.0,80.5225
2023-04-21 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,12.2,66.0,11.0,76.0075
2023-04-21 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,12.0,69.0,8.0,75.295
2023-04-21 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,11.8,70.0,5.0,77.42
2023-04-21 18:00:00,-1.0,-1.8369701987210297e-16,0.0,11.9,72.0,4.0,81.785
2023-04-21 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,12.0,74.0,4.0,88.0525
2023-04-21 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,12.3,75.0,3.0,90.0325
2023-04-21 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,13.7,69.0,8.0,83.305
2023-04-21 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,13.8,64.0,15.0,75.01
2023-04-21 23:00:00,-0.25881904510252157,0.9659258262890681,0.1,13.0,72.0,18.0,68.4975
2023-04-22 00:00:00,0.0,1.0,0.9,12.6,75.0,18.0,60.51
2023-04-22 01:00:00,0.25881904510252074,0.9659258262890683,1.7,11.9,79.0,12.0,54.29
2023-04-22 02:00:00,0.49999999999999994,0.8660254037844387,0.1,12.1,75.0,18.0,53.0775
2023-04-22 03:00:00,0.7071067811865476,0.7071067811865476,0.3,12.1,75.0,26.0,52.46
2023-04-22 04:00:00,0.8660254037844386,0.5000000000000001,0.2,12.3,73.0,30.0,54.0
2023-04-22 05:00:00,0.9659258262890683,0.25881904510252074,0.0,12.2,74.0,39.0,56.63
2023-04-22 06:00:00,1.0,6.123233995736766e-17,0.0,12.2,72.0,30.0,72.8475
2023-04-22 07:00:00,0.9659258262890683,-0.25881904510252063,1.4,11.7,77.0,21.0,98.1525
2023-04-22 08:00:00,0.8660254037844387,-0.4999999999999998,0.4,11.7,77.0,42.0,96.43
2023-04-22 09:00:00,0.7071067811865476,-0.7071067811865475,0.7,11.9,80.0,46.0,90.97
2023-04-22 10:00:00,0.49999999999999994,-0.8660254037844387,0.2,12.4,75.0,47.0,86.18
2023-04-22 11:00:00,0.258819045102521,-0.9659258262890682,0.1,13.0,74.0,51.0,82.8925
2023-04-22 12:00:00,1.2246467991473532e-16,-1.0,0.0,13.7,72.0,45.0,83.4625
2023-04-22 13:00:00,-0.2588190451025208,-0.9659258262890683,1.0,13.5,74.0,21.0,82.785
2023-04-22 14:00:00,-0.4999999999999997,-0.8660254037844388,0.1,13.8,74.0,14.0,80.8675
2023-04-22 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,15.8,66.0,32.0,77.79
2023-04-22 16:00:00,-0.8660254037844385,-0.5000000000000004,0.1,13.9,72.0,16.0,77.865
2023-04-22 17:00:00,-0.9659258262890683,-0.25881904510252063,2.2,13.6,80.0,13.0,78.8175
2023-04-22 18:00:00,-1.0,-1.8369701987210297e-16,2.5,13.0,87.0,9.0,82.5375
2023-04-22 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,13.8,85.0,4.0,86.9925
2023-04-22 20:00:00,-0.8660254037844386,0.5000000000000001,0.2,12.8,87.0,6.0,87.1575
2023-04-22 21:00:00,-0.7071067811865477,0.7071067811865474,0.8,12.5,91.0,4.0,80.8275
2023-04-22 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,12.6,91.0,6.0,72.605
2023-04-22 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,12.6,92.0,3.0,67.6825
2023-04-23 00:00:00,0.0,1.0,0.0,11.9,94.0,5.0,60.415
2023-04-23 01:00:00,0.25881904510252074,0.9659258262890683,0.0,11.9,94.0,5.0,55.06
2023-04-23 02:00:00,0.49999999999999994,0.8660254037844387,0.0,11.7,95.0,3.0,53.06
2023-04-23 03:00:00,0.7071067811865476,0.7071067811865476,0.0,11.1,95.0,4.0,52.8625
2023-04-23 04:00:00,0.8660254037844386,0.5000000000000001,0.0,11.7,95.0,3.0,53.2725
2023-04-23 05:00:00,0.9659258262890683,0.25881904510252074,0.0,12.0,93.0,6.0,54.75
2023-04-23 06:00:00,1.0,6.123233995736766e-17,0.0,12.0,93.0,4.0,61.945
2023-04-23 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,12.2,92.0,5.0,78.62
2023-04-23 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,13.4,88.0,5.0,95.8575
2023-04-23 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,12.6,88.0,9.0,99.85
2023-04-23 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,12.6,89.0,7.0,98.9175
2023-04-23 11:00:00,0.258819045102521,-0.9659258262890682,0.0,13.3,87.0,7.0,94.26
2023-04-23 12:00:00,1.2246467991473532e-16,-1.0,0.0,13.2,87.0,12.0,92.4875
2023-04-23 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,13.5,87.0,12.0,89.14
2023-04-23 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,13.4,88.0,10.0,86.3175
2023-04-23 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,13.0,89.0,10.0,79.785
2023-04-23 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,13.1,91.0,14.0,78.905
2023-04-23 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,13.2,88.0,12.0,79.9675
2023-04-23 18:00:00,-1.0,-1.8369701987210297e-16,0.0,13.1,88.0,16.0,80.9025
2023-04-23 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,13.4,87.0,11.0,82.2475
2023-04-23 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,13.9,85.0,9.0,84.44
2023-04-23 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,14.9,80.0,4.0,76.24
2023-04-23 22:00:00,-0.5000000000000004,0.8660254037844384,0.1,14.4,77.0,8.0,69.195
2023-04-23 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,15.0,75.0,6.0,68.295
2023-04-24 00:00:00,0.0,1.0,0.0,15.8,66.0,9.0,63.035
2023-04-24 01:00:00,0.25881904510252074,0.9659258262890683,0.0,15.7,63.0,8.0,56.6725
2023-04-24 02:00:00,0.49999999999999994,0.8660254037844387,0.1,15.1,67.0,17.0,53.09
2023-04-24 03:00:00,0.7071067811865476,0.7071067811865476,0.1,15.0,70.0,21.0,53.1325
2023-04-24 04:00:00,0.8660254037844386,0.5000000000000001,0.0,15.0,75.0,22.0,52.7225
2023-04-24 05:00:00,0.9659258262890683,0.25881904510252074,0.0,14.8,77.0,21.0,54.0075
2023-04-24 06:00:00,1.0,6.123233995736766e-17,0.0,14.9,78.0,22.0,58.8875
2023-04-24 07:00:00,0.9659258262890683,-0.25881904510252063,1.3,12.3,82.0,19.0,69.5975
2023-04-24 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,12.1,84.0,11.0,86.1175
2023-04-24 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,13.2,79.0,7.0,100.7225
2023-04-24 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,14.7,69.0,8.0,103.4525
2023-04-24 11:00:00,0.258819045102521,-0.9659258262890682,0.0,14.4,71.0,5.0,95.29
2023-04-24 12:00:00,1.2246467991473532e-16,-1.0,0.0,14.5,72.0,10.0,88.93
2023-04-24 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,14.2,77.0,9.0,86.3475
2023-04-24 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,15.5,66.0,13.0,80.615
2023-04-24 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,14.8,71.0,19.0,77.455
2023-04-24 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,13.4,79.0,26.0,76.8675
2023-04-24 17:00:00,-0.9659258262890683,-0.25881904510252063,0.1,12.4,85.0,25.0,77.4975
2023-04-24 18:00:00,-1.0,-1.8369701987210297e-16,0.9,12.2,86.0,5.0,80.155
2023-04-24 19:00:00,-0.9659258262890684,0.2588190451025203,0.5,12.0,87.0,3.0,83.135
2023-04-24 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,13.0,84.0,6.0,84.135
2023-04-24 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,12.6,82.0,9.0,77.1375
2023-04-24 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,12.5,81.0,9.0,71.2775
2023-04-24 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,12.6,79.0,11.0,67.4975
2023-04-25 00:00:00,0.0,1.0,0.0,12.4,78.0,10.0,60.795
2023-04-25 01:00:00,0.25881904510252074,0.9659258262890683,0.0,12.0,81.0,7.0,55.05
2023-04-25 02:00:00,0.49999999999999994,0.8660254037844387,0.0,11.8,81.0,4.0,53.2125
2023-04-25 03:00:00,0.7071067811865476,0.7071067811865476,0.0,11.9,80.0,6.0,52.72
2023-04-25 04:00:00,0.8660254037844386,0.5000000000000001,0.0,11.8,81.0,5.0,53.2825
2023-04-25 05:00:00,0.9659258262890683,0.25881904510252074,0.0,11.7,83.0,8.0,53.715
2023-04-25 06:00:00,1.0,6.123233995736766e-17,0.0,11.7,82.0,8.0,59.6525
2023-04-25 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,11.6,81.0,10.0,71.4
2023-04-25 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,11.9,80.0,10.0,87.585
2023-04-25 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,12.8,78.0,6.0,101.2325
2023-04-25 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,13.8,73.0,5.0,101.2225
2023-04-25 11:00:00,0.258819045102521,-0.9659258262890682,0.0,13.5,76.0,6.0,96.025
2023-04-25 12:00:00,1.2246467991473532e-16,-1.0,0.0,14.1,77.0,11.0,88.7025
2023-04-25 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,14.1,76.0,12.0,85.685
2023-04-25 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,13.5,85.0,17.0,80.7925
2023-04-25 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,14.1,80.0,16.0,76.8925
2023-04-25 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,14.1,75.0,19.0,74.55
2023-04-25 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,14.0,75.0,14.0,77.915
2023-04-25 18:00:00,-1.0,-1.8369701987210297e-16,0.0,14.1,76.0,16.0,84.305
2023-04-25 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,13.9,78.0,17.0,89.6775
2023-04-25 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,14.2,78.0,15.0,91.015
2023-04-25 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,14.4,74.0,5.0,83.265
2023-04-25 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,14.7,70.0,5.0,74.2775
2023-04-25 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,14.1,74.0,5.0,67.98
2023-04-26 00:00:00,0.0,1.0,0.0,14.1,74.0,4.0,59.385
2023-04-26 01:00:00,0.25881904510252074,0.9659258262890683,0.0,13.5,82.0,4.0,54.61
2023-04-26 02:00:00,0.49999999999999994,0.8660254037844387,0.0,14.7,70.0,6.0,53.2575
2023-04-26 03:00:00,0.7071067811865476,0.7071067811865476,0.1,14.3,71.0,8.0,52.28
2023-04-26 04:00:00,0.8660254037844386,0.5000000000000001,0.2,13.8,76.0,10.0,53.625
2023-04-26 05:00:00,0.9659258262890683,0.25881904510252074,0.0,13.9,77.0,8.0,56.8675
2023-04-26 06:00:00,1.0,6.123233995736766e-17,0.0,14.2,75.0,6.0,74.9625
2023-04-26 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,14.2,75.0,6.0,101.25
2023-04-26 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,14.7,73.0,6.0,99.505
2023-04-26 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,15.3,69.0,7.0,91.555
2023-04-26 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,16.4,65.0,8.0,87.28
2023-04-26 11:00:00,0.258819045102521,-0.9659258262890682,0.1,15.5,68.0,12.0,84.18
2023-04-26 12:00:00,1.2246467991473532e-16,-1.0,0.0,14.7,78.0,11.0,84.0075
2023-04-26 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,14.4,74.0,14.0,83.835
2023-04-26 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,14.7,71.0,7.0,81.07
2023-04-26 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,14.7,73.0,10.0,77.57
2023-04-26 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,13.7,85.0,19.0,76.9175
2023-04-26 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,13.8,87.0,16.0,77.5875
2023-04-26 18:00:00,-1.0,-1.8369701987210297e-16,0.0,14.4,85.0,8.0,82.115
2023-04-26 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,14.2,87.0,15.0,89.445
2023-04-26 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,14.0,89.0,15.0,92.9075
2023-04-26 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,14.3,81.0,13.0,84.41
2023-04-26 22:00:00,-0.5000000000000004,0.8660254037844384,0.5,13.6,86.0,21.0,75.63
2023-04-26 23:00:00,-0.25881904510252157,0.9659258262890681,1.4,13.4,88.0,8.0,68.9025
2023-04-27 00:00:00,0.0,1.0,0.1,13.6,87.0,9.0,59.2175
2023-04-27 01:00:00,0.25881904510252074,0.9659258262890683,0.0,13.7,85.0,9.0,54.655
2023-04-27 02:00:00,0.49999999999999994,0.8660254037844387,0.0,13.8,83.0,15.0,52.2725
2023-04-27 03:00:00,0.7071067811865476,0.7071067811865476,0.1,14.1,79.0,10.0,52.155
2023-04-27 04:00:00,0.8660254037844386,0.5000000000000001,0.0,13.8,77.0,16.0,53.3225
2023-04-27 05:00:00,0.9659258262890683,0.25881904510252074,0.1,12.8,71.0,24.0,56.1325
2023-04-27 06:00:00,1.0,6.123233995736766e-17,0.0,12.9,69.0,29.0,73.445
2023-04-27 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,12.8,69.0,30.0,99.86
2023-04-27 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,13.0,65.0,35.0,99.2025
2023-04-27 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,13.2,61.0,40.0,97.0075
2023-04-27 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,14.1,57.0,38.0,87.4775
2023-04-27 11:00:00,0.258819045102521,-0.9659258262890682,0.0,14.5,56.0,35.0,84.255
2023-04-27 12:00:00,1.2246467991473532e-16,-1.0,0.0,15.5,54.0,35.0,86.5525
2023-04-27 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,16.5,47.0,29.0,87.395
2023-04-27 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,17.7,39.0,22.0,82.445
2023-04-27 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,18.8,35.0,19.0,79.125
2023-04-27 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,19.2,34.0,17.0,78.055
2023-04-27 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,19.5,35.0,15.0,79.195
2023-04-27 18:00:00,-1.0,-1.8369701987210297e-16,0.0,18.1,45.0,17.0,83.3625
2023-04-27 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,18.9,39.0,14.0,90.2825
2023-04-27 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,17.9,43.0,18.0,94.145
2023-04-27 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,16.3,47.0,24.0,87.0075
2023-04-27 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,15.2,53.0,26.0,77.205
2023-04-27 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,14.5,60.0,32.0,69.5425
2023-04-28 00:00:00,0.0,1.0,0.0,14.2,59.0,35.0,60.25
2023-04-28 01:00:00,0.25881904510252074,0.9659258262890683,0.0,14.1,58.0,31.0,54.89
2023-04-28 02:00:00,0.49999999999999994,0.8660254037844387,0.0,14.1,56.0,30.0,52.925
2023-04-28 03:00:00,0.7071067811865476,0.7071067811865476,0.0,14.1,55.0,29.0,52.4925
2023-04-28 04:00:00,0.8660254037844386,0.5000000000000001,0.0,13.5,57.0,27.0,53.905
2023-04-28 05:00:00,0.9659258262890683,0.25881904510252074,0.0,13.7,54.0,10.0,56.65
2023-04-28 06:00:00,1.0,6.123233995736766e-17,0.0,13.1,54.0,6.0,75.8375
2023-04-28 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,13.5,53.0,7.0,104.49
2023-04-28 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,14.0,57.0,6.0,102.08
2023-04-28 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,16.1,46.0,8.0,93.69
2023-04-28 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,17.4,32.0,17.0,88.27
2023-04-28 11:00:00,0.258819045102521,-0.9659258262890682,0.0,18.0,28.0,26.0,84.9325
2023-04-28 12:00:00,1.2246467991473532e-16,-1.0,0.0,18.7,27.0,32.0,85.5225
2023-04-28 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,18.5,34.0,21.0,84.465
2023-04-28 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,19.2,34.0,20.0,83.325
2023-04-28 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,19.8,31.0,22.0,79.895
2023-04-28 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,20.3,30.0,26.0,77.37
2023-04-28 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,21.1,27.0,25.0,78.265
2023-04-28 18:00:00,-1.0,-1.8369701987210297e-16,0.0,20.8,27.0,28.0,82.66
2023-04-28 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,20.4,29.0,24.0,89.935
2023-04-28 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,19.4,31.0,21.0,91.0375
2023-04-28 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,18.4,34.0,17.0,85.0375
2023-04-28 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,17.8,34.0,23.0,74.55
2023-04-28 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,17.2,36.0,19.0,70.4075
2023-04-29 00:00:00,0.0,1.0,0.0,16.9,38.0,24.0,59.78
2023-04-29 01:00:00,0.25881904510252074,0.9659258262890683,0.0,16.2,42.0,25.0,54.545
2023-04-29 02:00:00,0.49999999999999994,0.8660254037844387,0.0,16.0,43.0,28.0,52.49
2023-04-29 03:00:00,0.7071067811865476,0.7071067811865476,0.0,15.8,42.0,28.0,52.4925
2023-04-29 04:00:00,0.8660254037844386,0.5000000000000001,0.0,15.4,43.0,29.0,53.5225
2023-04-29 05:00:00,0.9659258262890683,0.25881904510252074,0.0,15.5,40.0,31.0,56.6075
2023-04-29 06:00:00,1.0,6.123233995736766e-17,0.0,15.4,38.0,18.0,75.2325
2023-04-29 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,15.3,36.0,12.0,105.3225
2023-04-29 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,14.7,41.0,5.0,105.085
2023-04-29 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,15.5,44.0,10.0,98.1325
2023-04-29 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,17.4,35.0,24.0,88.1825
2023-04-29 11:00:00,0.258819045102521,-0.9659258262890682,0.0,17.8,35.0,26.0,84.4675
2023-04-29 12:00:00,1.2246467991473532e-16,-1.0,0.0,18.4,35.0,27.0,84.1
2023-04-29 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,19.3,32.0,23.0,86.405
2023-04-29 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,20.4,27.0,18.0,83.4225
2023-04-29 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,19.9,32.0,21.0,79.8275
2023-04-29 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,20.3,30.0,23.0,78.645
2023-04-29 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,20.8,28.0,22.0,80.105
2023-04-29 18:00:00,-1.0,-1.8369701987210297e-16,0.0,21.0,27.0,21.0,83.7525
2023-04-29 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,21.2,26.0,23.0,87.005
2023-04-29 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,20.4,27.0,15.0,85.91
2023-04-29 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,19.1,32.0,12.0,80.9075
2023-04-29 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,17.5,38.0,12.0,73.54
2023-04-29 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,17.1,37.0,12.0,67.9725
2023-04-30 00:00:00,0.0,1.0,0.0,16.7,37.0,14.0,60.955
2023-04-30 01:00:00,0.25881904510252074,0.9659258262890683,0.0,15.7,43.0,10.0,55.78
2023-04-30 02:00:00,0.49999999999999994,0.8660254037844387,0.0,15.7,41.0,5.0,53.49
2023-04-30 03:00:00,0.7071067811865476,0.7071067811865476,0.0,15.2,42.0,8.0,52.77
2023-04-30 04:00:00,0.8660254037844386,0.5000000000000001,0.0,15.4,41.0,7.0,53.605
2023-04-30 05:00:00,0.9659258262890683,0.25881904510252074,0.0,14.8,43.0,5.0,55.675
2023-04-30 06:00:00,1.0,6.123233995736766e-17,0.0,15.2,41.0,7.0,65.3625
2023-04-30 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,15.2,42.0,10.0,82.95
2023-04-30 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,16.2,41.0,7.0,99.625
2023-04-30 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,16.5,42.0,10.0,106.565
2023-04-30 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,18.9,33.0,12.0,100.765
2023-04-30 11:00:00,0.258819045102521,-0.9659258262890682,0.0,19.7,30.0,15.0,93.335
2023-04-30 12:00:00,1.2246467991473532e-16,-1.0,0.0,16.0,62.0,14.0,89.19
2023-04-30 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,16.6,58.0,21.0,88.385
2023-04-30 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,16.6,60.0,15.0,84.6475
2023-04-30 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,18.1,51.0,10.0,78.895
2023-04-30 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,16.9,63.0,13.0,79.4025
2023-04-30 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,16.6,62.0,17.0,80.185
2023-04-30 18:00:00,-1.0,-1.8369701987210297e-16,0.0,17.1,53.0,8.0,81.2225
2023-04-30 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,17.6,41.0,5.0,85.805
2023-04-30 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,18.0,36.0,3.0,84.1775
2023-04-30 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,17.3,43.0,1.0,78.535
2023-04-30 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,17.4,39.0,6.0,70.495
2023-04-30 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,17.0,41.0,8.0,68.285
2023-05-01 00:00:00,0.0,1.0,0.0,17.3,36.0,7.0,61.27
2023-05-01 01:00:00,0.25881904510252074,0.9659258262890683,0.0,16.4,45.0,3.0,55.9975
2023-05-01 02:00:00,0.49999999999999994,0.8660254037844387,0.0,17.0,38.0,11.0,53.415
2023-05-01 03:00:00,0.7071067811865476,0.7071067811865476,0.0,17.2,40.0,6.0,52.9225
2023-05-01 04:00:00,0.8660254037844386,0.5000000000000001,0.0,16.9,43.0,10.0,53.145
2023-05-01 05:00:00,0.9659258262890683,0.25881904510252074,0.0,16.8,45.0,14.0,54.175
2023-05-01 06:00:00,1.0,6.123233995736766e-17,0.0,16.6,46.0,14.0,59.4875
2023-05-01 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,16.7,49.0,13.0,73.1725
2023-05-01 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,17.4,49.0,13.0,89.655
2023-05-01 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,18.4,48.0,18.0,102.9525
2023-05-01 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,19.2,48.0,17.0,100.5925
2023-05-01 11:00:00,0.258819045102521,-0.9659258262890682,0.0,20.3,44.0,14.0,93.74
2023-05-01 12:00:00,1.2246467991473532e-16,-1.0,0.0,19.8,37.0,18.0,88.6125
2023-05-01 13:00:00,-0.2588190451025208,-0.9659258262890683,0.8,16.8,61.0,32.0,87.36
2023-05-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,16.6,60.0,25.0,
2023-05-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.2,15.6,66.0,33.0,77.655
2023-05-01 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,16.8,61.0,32.0,77.115
2023-05-01 17:00:00,-0.9659258262890683,-0.25881904510252063,0.1,15.5,67.0,29.0,79.84
2023-05-01 18:00:00,-1.0,-1.8369701987210297e-16,3.9,13.7,78.0,28.0,82.8825
