Date-time CET-CEST (DD/MM/YYYY HH:mm),hour_sin,hour_cos,Rainfall depth (mm),Air temperature (°C),Air humidity (%),Windspeed (km/h),DMA H (L/s)
2023-05-31 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,21.3,68.0,6.0,24.8375
2023-05-31 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,21.1,67.0,5.0,24.9125
2023-05-31 18:00:00,-1.0,-1.8369701987210297e-16,0.0,21.2,67.0,4.0,25.52
2023-05-31 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,21.5,65.0,4.0,26.095
2023-05-31 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,21.4,66.0,4.0,25.975
2023-05-31 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,21.2,74.0,5.0,23.245
2023-05-31 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,20.6,73.0,4.0,20.045
2023-05-31 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,20.8,71.0,5.0,17.615
2023-06-01 00:00:00,0.0,1.0,0.0,20.7,70.0,4.0,15.6
2023-06-01 01:00:00,0.25881904510252074,0.9659258262890683,0.0,20.1,74.0,2.0,13.13
2023-06-01 02:00:00,0.49999999999999994,0.8660254037844387,0.0,19.8,77.0,5.0,12.015
2023-06-01 03:00:00,0.7071067811865476,0.7071067811865476,0.0,20.0,74.0,4.0,11.8
2023-06-01 04:00:00,0.8660254037844386,0.5000000000000001,0.0,19.7,77.0,4.0,11.61
2023-06-01 05:00:00,0.9659258262890683,0.25881904510252074,0.0,19.5,77.0,5.0,13.44
2023-06-01 06:00:00,1.0,6.123233995736766e-17,0.0,19.3,80.0,3.0,18.8725
2023-06-01 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,20.4,77.0,3.0,29.0475
2023-06-01 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,19.9,81.0,6.0,30.4575
2023-06-01 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,20.6,80.0,5.0,31.2725
2023-06-01 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,20.8,82.0,8.0,28.58
2023-06-01 11:00:00,0.258819045102521,-0.9659258262890682,0.0,20.7,82.0,13.0,26.3125
2023-06-01 12:00:00,1.2246467991473532e-16,-1.0,0.0,20.8,83.0,13.0,26.195
2023-06-01 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,21.5,81.0,7.0,26.7475
2023-06-01 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,22.5,75.0,3.0,26.13
2023-06-01 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,22.6,74.0,6.0,23.665
2023-06-01 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,22.4,77.0,8.0,24.57
2023-06-01 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,22.5,75.0,5.0,25.51
2023-06-01 18:00:00,-1.0,-1.8369701987210297e-16,0.0,23.2,72.0,3.0,23.625
2023-06-01 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,23.3,71.0,3.0,24.11
2023-06-01 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,22.4,78.0,11.0,22.9
2023-06-01 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,22.1,80.0,7.0,21.1325
2023-06-01 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,22.1,80.0,5.0,19.25
2023-06-01 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,21.8,80.0,4.0,17.005
2023-06-02 00:00:00,0.0,1.0,0.0,21.6,82.0,2.0,13.8575
2023-06-02 01:00:00,0.25881904510252074,0.9659258262890683,0.0,21.0,83.0,4.0,13.09
2023-06-02 02:00:00,0.49999999999999994,0.8660254037844387,0.0,20.8,85.0,4.0,11.965
2023-06-02 03:00:00,0.7071067811865476,0.7071067811865476,0.0,20.7,81.0,6.0,11.0
2023-06-02 04:00:00,0.8660254037844386,0.5000000000000001,0.0,20.3,82.0,3.0,11.2
2023-06-02 05:00:00,0.9659258262890683,0.25881904510252074,0.0,20.1,82.0,4.0,12.17
2023-06-02 06:00:00,1.0,6.123233995736766e-17,0.0,20.2,82.0,3.0,14.6375
2023-06-02 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,21.0,77.0,4.0,19.015
2023-06-02 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,20.9,80.0,5.0,24.735
2023-06-02 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,21.7,81.0,5.0,27.4325
2023-06-02 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,22.0,80.0,4.0,26.5125
2023-06-02 11:00:00,0.258819045102521,-0.9659258262890682,0.0,22.0,84.0,10.0,22.5875
2023-06-02 12:00:00,1.2246467991473532e-16,-1.0,0.0,22.5,81.0,12.0,22.0975
2023-06-02 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,23.3,80.0,7.0,21.4875
2023-06-02 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,23.0,78.0,6.0,20.4075
2023-06-02 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,23.8,79.0,6.0,20.0325
2023-06-02 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,23.5,76.0,6.0,20.27
2023-06-02 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,23.7,73.0,5.0,20.6575
2023-06-02 18:00:00,-1.0,-1.8369701987210297e-16,0.0,24.0,72.0,8.0,21.4925
2023-06-02 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,23.6,75.0,7.0,23.29
2023-06-02 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,25.4,59.0,2.0,22.715
2023-06-02 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,23.8,73.0,4.0,20.5825
2023-06-02 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,24.6,63.0,4.0,19.3775
2023-06-02 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,24.4,63.0,2.0,17.3925
2023-06-03 00:00:00,0.0,1.0,0.0,25.0,60.0,7.0,15.125
2023-06-03 01:00:00,0.25881904510252074,0.9659258262890683,0.0,23.9,64.0,12.0,13.1275
2023-06-03 02:00:00,0.49999999999999994,0.8660254037844387,0.0,23.6,63.0,20.0,11.9275
2023-06-03 03:00:00,0.7071067811865476,0.7071067811865476,0.0,22.8,66.0,35.0,12.0375
2023-06-03 04:00:00,0.8660254037844386,0.5000000000000001,0.0,22.8,64.0,26.0,12.4925
2023-06-03 05:00:00,0.9659258262890683,0.25881904510252074,0.0,22.7,63.0,21.0,13.5075
2023-06-03 06:00:00,1.0,6.123233995736766e-17,0.0,22.8,63.0,23.0,18.8325
2023-06-03 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,23.7,59.0,22.0,24.4075
2023-06-03 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,24.2,58.0,21.0,28.8125
2023-06-03 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,25.3,58.0,18.0,29.96
2023-06-03 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,27.1,51.0,9.0,28.175
2023-06-03 11:00:00,0.258819045102521,-0.9659258262890682,0.0,25.2,58.0,11.0,25.8125
2023-06-03 12:00:00,1.2246467991473532e-16,-1.0,0.0,24.8,68.0,9.0,25.975
2023-06-03 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,24.6,72.0,8.0,25.9525
2023-06-03 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,25.0,71.0,12.0,24.02
2023-06-03 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,25.5,65.0,4.0,22.4775
2023-06-03 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,25.3,65.0,6.0,22.6325
2023-06-03 17:00:00,-0.9659258262890683,-0.25881904510252063,0.2,23.7,80.0,14.0,22.845
2023-06-03 18:00:00,-1.0,-1.8369701987210297e-16,0.4,24.0,77.0,9.0,22.71
2023-06-03 19:00:00,-0.9659258262890684,0.2588190451025203,0.1,24.1,75.0,10.0,22.94
2023-06-03 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,23.2,76.0,8.0,21.4325
2023-06-03 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,23.3,78.0,5.0,19.08
2023-06-03 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,22.6,83.0,6.0,17.79
2023-06-03 23:00:00,-0.25881904510252157,0.9659258262890681,0.1,22.9,81.0,3.0,16.8125
2023-06-04 00:00:00,0.0,1.0,0.0,22.6,81.0,5.0,14.1425
2023-06-04 01:00:00,0.25881904510252074,0.9659258262890683,0.0,22.3,79.0,5.0,13.1625
2023-06-04 02:00:00,0.49999999999999994,0.8660254037844387,0.0,22.0,78.0,5.0,11.8175
2023-06-04 03:00:00,0.7071067811865476,0.7071067811865476,0.0,21.8,75.0,5.0,11.055
2023-06-04 04:00:00,0.8660254037844386,0.5000000000000001,0.0,21.3,80.0,4.0,11.5625
2023-06-04 05:00:00,0.9659258262890683,0.25881904510252074,0.0,21.0,77.0,5.0,12.2725
2023-06-04 06:00:00,1.0,6.123233995736766e-17,0.0,21.2,77.0,4.0,15.9075
2023-06-04 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,21.9,72.0,4.0,20.8275
2023-06-04 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,22.0,74.0,4.0,27.015
2023-06-04 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,21.9,78.0,7.0,27.4525
2023-06-04 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,22.2,81.0,11.0,26.02
2023-06-04 11:00:00,0.258819045102521,-0.9659258262890682,0.0,23.7,76.0,5.0,24.67
2023-06-04 12:00:00,1.2246467991473532e-16,-1.0,0.0,23.7,70.0,6.0,23.99
2023-06-04 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,23.7,72.0,10.0,23.38
2023-06-04 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,23.7,75.0,9.0,21.975
2023-06-04 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,24.0,78.0,9.0,22.455
2023-06-04 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,24.2,77.0,8.0,20.75
2023-06-04 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,24.3,76.0,9.0,22.55
2023-06-04 18:00:00,-1.0,-1.8369701987210297e-16,0.0,24.7,75.0,8.0,22.065
2023-06-04 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,24.4,76.0,7.0,22.0625
2023-06-04 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,23.8,80.0,5.0,20.7025
2023-06-04 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,25.0,66.0,5.0,20.075
2023-06-04 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,25.0,60.0,7.0,17.3025
2023-06-04 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,24.2,64.0,5.0,17.23
2023-06-05 00:00:00,0.0,1.0,0.0,23.7,69.0,4.0,14.725
2023-06-05 01:00:00,0.25881904510252074,0.9659258262890683,0.0,23.2,71.0,2.0,13.46
2023-06-05 02:00:00,0.49999999999999994,0.8660254037844387,0.0,22.9,71.0,5.0,12.25
2023-06-05 03:00:00,0.7071067811865476,0.7071067811865476,0.0,23.0,64.0,5.0,11.5575
2023-06-05 04:00:00,0.8660254037844386,0.5000000000000001,0.0,22.7,68.0,4.0,11.37
2023-06-05 05:00:00,0.9659258262890683,0.25881904510252074,0.0,22.4,69.0,4.0,12.1925
2023-06-05 06:00:00,1.0,6.123233995736766e-17,0.0,22.9,71.0,4.0,14.865
2023-06-05 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,23.3,70.0,4.0,18.3375
2023-06-05 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,23.3,75.0,6.0,23.76
2023-06-05 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,23.4,78.0,5.0,26.6475
2023-06-05 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,24.5,75.0,4.0,25.55
2023-06-05 11:00:00,0.258819045102521,-0.9659258262890682,0.0,24.0,79.0,7.0,23.2575
2023-06-05 12:00:00,1.2246467991473532e-16,-1.0,0.0,25.2,78.0,6.0,23.02
2023-06-05 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,25.5,79.0,6.0,21.9375
2023-06-05 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,25.5,76.0,7.0,20.8425
2023-06-05 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,25.6,71.0,10.0,20.2125
2023-06-05 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,26.3,61.0,5.0,20.265
2023-06-05 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,26.2,64.0,9.0,21.39
2023-06-05 18:00:00,-1.0,-1.8369701987210297e-16,0.0,25.6,64.0,9.0,22.065
2023-06-05 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,25.6,69.0,9.0,23.3475
2023-06-05 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,25.7,66.0,3.0,22.605
2023-06-05 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,24.8,77.0,5.0,21.435
2023-06-05 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,25.1,77.0,12.0,20.48
2023-06-05 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,24.8,76.0,15.0,19.1625
2023-06-06 00:00:00,0.0,1.0,0.0,24.2,77.0,4.0,15.6375
2023-06-06 01:00:00,0.25881904510252074,0.9659258262890683,0.5,22.9,73.0,17.0,14.225
2023-06-06 02:00:00,0.49999999999999994,0.8660254037844387,0.0,22.4,72.0,9.0,12.8625
2023-06-06 03:00:00,0.7071067811865476,0.7071067811865476,0.0,21.9,74.0,14.0,11.63
2023-06-06 04:00:00,0.8660254037844386,0.5000000000000001,0.0,21.8,73.0,10.0,12.355
2023-06-06 05:00:00,0.9659258262890683,0.25881904510252074,0.0,22.3,70.0,7.0,13.4
2023-06-06 06:00:00,1.0,6.123233995736766e-17,0.0,21.4,76.0,6.0,19.77
2023-06-06 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,24.1,51.0,20.0,28.99
2023-06-06 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,24.2,54.0,45.0,30.8475
2023-06-06 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,25.0,53.0,40.0,29.4425
2023-06-06 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,26.1,48.0,40.0,29.265
2023-06-06 11:00:00,0.258819045102521,-0.9659258262890682,0.0,27.0,45.0,31.0,27.3825
2023-06-06 12:00:00,1.2246467991473532e-16,-1.0,0.0,27.7,42.0,24.0,26.8175
2023-06-06 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,28.1,40.0,22.0,27.1375
2023-06-06 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,29.7,32.0,16.0,25.395
2023-06-06 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,30.1,31.0,11.0,24.2575
2023-06-06 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,30.1,31.0,12.0,24.4475
2023-06-06 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,25.9,62.0,10.0,24.2025
2023-06-06 18:00:00,-1.0,-1.8369701987210297e-16,0.0,25.2,69.0,19.0,24.7625
2023-06-06 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,24.8,68.0,12.0,25.255
2023-06-06 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,24.5,69.0,8.0,25.3375
2023-06-06 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,24.5,68.0,10.0,23.8725
2023-06-06 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,24.9,56.0,8.0,20.105
2023-06-06 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,24.8,59.0,6.0,18.2625
2023-06-07 00:00:00,0.0,1.0,0.0,25.3,53.0,7.0,15.09
2023-06-07 01:00:00,0.25881904510252074,0.9659258262890683,0.0,25.1,51.0,11.0,12.7875
2023-06-07 02:00:00,0.49999999999999994,0.8660254037844387,0.0,24.6,52.0,9.0,11.925
2023-06-07 03:00:00,0.7071067811865476,0.7071067811865476,0.0,24.7,47.0,12.0,12.0225
2023-06-07 04:00:00,0.8660254037844386,0.5000000000000001,0.0,24.4,47.0,7.0,11.6125
2023-06-07 05:00:00,0.9659258262890683,0.25881904510252074,0.0,23.7,55.0,6.0,13.5875
2023-06-07 06:00:00,1.0,6.123233995736766e-17,0.0,23.6,55.0,20.0,19.3775
2023-06-07 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,24.4,51.0,15.0,28.9025
2023-06-07 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,24.2,53.0,6.0,30.6
2023-06-07 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,25.1,52.0,5.0,30.18
2023-06-07 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,26.9,42.0,9.0,28.945
2023-06-07 11:00:00,0.258819045102521,-0.9659258262890682,0.0,24.0,73.0,14.0,26.1
2023-06-07 12:00:00,1.2246467991473532e-16,-1.0,0.0,24.2,73.0,12.0,27.08
2023-06-07 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,23.7,69.0,14.0,27.025
2023-06-07 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,24.6,60.0,10.0,26.24
2023-06-07 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,25.7,53.0,6.0,24.76
2023-06-07 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,25.5,61.0,10.0,24.2475
2023-06-07 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,24.3,73.0,17.0,26.22
2023-06-07 18:00:00,-1.0,-1.8369701987210297e-16,0.0,24.6,71.0,8.0,25.41
2023-06-07 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,25.8,55.0,7.0,25.2175
2023-06-07 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,24.6,66.0,9.0,24.935
2023-06-07 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,23.9,62.0,14.0,21.865
2023-06-07 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,23.0,67.0,27.0,20.6725
2023-06-07 23:00:00,-0.25881904510252157,0.9659258262890681,18.3,19.6,73.0,18.0,17.9025
2023-06-08 00:00:00,0.0,1.0,1.2,20.6,76.0,8.0,15.4875
2023-06-08 01:00:00,0.25881904510252074,0.9659258262890683,1.9,19.7,79.0,27.0,13.2175
2023-06-08 02:00:00,0.49999999999999994,0.8660254037844387,2.0,19.5,75.0,39.0,12.1325
2023-06-08 03:00:00,0.7071067811865476,0.7071067811865476,1.0,18.6,75.0,20.0,11.465
2023-06-08 04:00:00,0.8660254037844386,0.5000000000000001,1.1,19.0,74.0,16.0,12.05
2023-06-08 05:00:00,0.9659258262890683,0.25881904510252074,0.0,19.0,73.0,8.0,13.0375
2023-06-08 06:00:00,1.0,6.123233995736766e-17,0.1,18.4,74.0,7.0,18.47
2023-06-08 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,18.8,72.0,9.0,26.63
2023-06-08 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,20.0,67.0,24.0,29.47
2023-06-08 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,20.8,62.0,30.0,28.725
2023-06-08 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,21.2,60.0,14.0,27.2525
2023-06-08 11:00:00,0.258819045102521,-0.9659258262890682,0.0,22.2,57.0,14.0,26.2
2023-06-08 12:00:00,1.2246467991473532e-16,-1.0,0.0,23.4,49.0,18.0,25.98
2023-06-08 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,23.9,48.0,24.0,26.4925
2023-06-08 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,24.7,44.0,22.0,26.2575
2023-06-08 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,25.4,41.0,20.0,24.6775
2023-06-08 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,25.9,41.0,14.0,25.25
2023-06-08 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,26.1,39.0,9.0,25.3675
2023-06-08 18:00:00,-1.0,-1.8369701987210297e-16,0.0,24.2,61.0,13.0,24.4325
2023-06-08 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,24.5,64.0,13.0,24.6575
2023-06-08 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,25.0,50.0,12.0,24.5825
2023-06-08 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,23.7,68.0,9.0,22.9975
2023-06-08 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,23.1,68.0,12.0,20.31
2023-06-08 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,22.7,68.0,6.0,18.245
2023-06-09 00:00:00,0.0,1.0,0.0,22.0,64.0,4.0,15.0325
2023-06-09 01:00:00,0.25881904510252074,0.9659258262890683,0.0,22.0,62.0,4.0,13.585
2023-06-09 02:00:00,0.49999999999999994,0.8660254037844387,0.0,21.4,65.0,5.0,12.56
2023-06-09 03:00:00,0.7071067811865476,0.7071067811865476,0.0,21.3,68.0,4.0,11.8275
2023-06-09 04:00:00,0.8660254037844386,0.5000000000000001,0.0,21.2,67.0,5.0,11.6575
2023-06-09 05:00:00,0.9659258262890683,0.25881904510252074,4.6,18.1,83.0,17.0,12.92
2023-06-09 06:00:00,1.0,6.123233995736766e-17,1.8,17.5,88.0,29.0,17.2125
2023-06-09 07:00:00,0.9659258262890683,-0.25881904510252063,2.0,17.7,90.0,24.0,26.08
2023-06-09 08:00:00,0.8660254037844387,-0.4999999999999998,2.2,17.7,83.0,25.0,29.2275
2023-06-09 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,19.3,78.0,13.0,33.2
2023-06-09 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,19.2,77.0,7.0,28.9375
2023-06-09 11:00:00,0.258819045102521,-0.9659258262890682,0.0,18.8,81.0,12.0,29.15
2023-06-09 12:00:00,1.2246467991473532e-16,-1.0,0.0,19.4,80.0,5.0,26.375
2023-06-09 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,19.6,81.0,9.0,27.365
2023-06-09 14:00:00,-0.4999999999999997,-0.8660254037844388,0.2,19.0,83.0,15.0,24.3175
2023-06-09 15:00:00,-0.7071067811865471,-0.7071067811865479,0.5,19.5,81.0,18.0,23.4925
2023-06-09 16:00:00,-0.8660254037844385,-0.5000000000000004,0.1,19.5,84.0,21.0,23.665
2023-06-09 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,19.5,79.0,20.0,24.3425
2023-06-09 18:00:00,-1.0,-1.8369701987210297e-16,0.0,20.1,72.0,17.0,24.035
2023-06-09 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,20.0,71.0,19.0,23.84
2023-06-09 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,20.4,71.0,18.0,22.7575
2023-06-09 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,20.6,71.0,13.0,21.83
2023-06-09 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,22.6,46.0,13.0,19.205
2023-06-09 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,22.6,44.0,14.0,17.785
2023-06-10 00:00:00,0.0,1.0,0.0,22.8,41.0,13.0,15.1525
2023-06-10 01:00:00,0.25881904510252074,0.9659258262890683,0.0,22.6,42.0,15.0,15.18
2023-06-10 02:00:00,0.49999999999999994,0.8660254037844387,0.0,22.8,38.0,9.0,12.0775
2023-06-10 03:00:00,0.7071067811865476,0.7071067811865476,0.0,22.8,37.0,15.0,11.685
2023-06-10 04:00:00,0.8660254037844386,0.5000000000000001,0.0,22.7,37.0,12.0,11.495
2023-06-10 05:00:00,0.9659258262890683,0.25881904510252074,0.0,22.8,36.0,13.0,13.2125
2023-06-10 06:00:00,1.0,6.123233995736766e-17,0.0,22.7,37.0,13.0,18.7525
2023-06-10 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,23.1,37.0,13.0,27.8525
2023-06-10 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,23.5,38.0,13.0,30.585
2023-06-10 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,23.7,37.0,12.0,29.0475
2023-06-10 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,24.0,40.0,8.0,27.5725
2023-06-10 11:00:00,0.258819045102521,-0.9659258262890682,0.0,24.3,38.0,9.0,25.445
2023-06-10 12:00:00,1.2246467991473532e-16,-1.0,0.0,24.9,39.0,24.0,27.025
2023-06-10 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,25.3,39.0,23.0,26.14
2023-06-10 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,26.0,37.0,22.0,23.8625
2023-06-10 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,26.2,37.0,34.0,23.1975
2023-06-10 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,26.4,37.0,32.0,23.895
2023-06-10 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,26.9,36.0,26.0,24.705
2023-06-10 18:00:00,-1.0,-1.8369701987210297e-16,0.0,27.0,36.0,28.0,23.6725
2023-06-10 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,26.7,38.0,25.0,23.855
2023-06-10 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,26.4,38.0,23.0,22.1975
2023-06-10 21:00:00,-0.7071067811865477,0.7071067811865474,0.0,25.7,41.0,18.0,20.2775
2023-06-10 22:00:00,-0.5000000000000004,0.8660254037844384,0.0,24.5,44.0,13.0,18.305
2023-06-10 23:00:00,-0.25881904510252157,0.9659258262890681,0.0,23.7,49.0,18.0,16.9225
2023-06-11 00:00:00,0.0,1.0,0.0,22.5,53.0,18.0,15.335
2023-06-11 01:00:00,0.25881904510252074,0.9659258262890683,0.0,23.1,50.0,6.0,15.3425
2023-06-11 02:00:00,0.49999999999999994,0.8660254037844387,0.0,22.8,47.0,6.0,12.3175
2023-06-11 03:00:00,0.7071067811865476,0.7071067811865476,0.0,22.8,48.0,6.0,11.4575
2023-06-11 04:00:00,0.8660254037844386,0.5000000000000001,0.0,22.4,48.0,8.0,11.435
2023-06-11 05:00:00,0.9659258262890683,0.25881904510252074,0.0,22.4,47.0,8.0,12.305
2023-06-11 06:00:00,1.0,6.123233995736766e-17,0.0,22.7,46.0,6.0,16.1725
2023-06-11 07:00:00,0.9659258262890683,-0.25881904510252063,0.0,23.1,43.0,10.0,21.5975
2023-06-11 08:00:00,0.8660254037844387,-0.4999999999999998,0.0,23.8,42.0,6.0,26.67
2023-06-11 09:00:00,0.7071067811865476,-0.7071067811865475,0.0,24.3,45.0,15.0,29.46
2023-06-11 10:00:00,0.49999999999999994,-0.8660254037844387,0.0,22.6,,17.0,27.4825
2023-06-11 11:00:00,0.258819045102521,-0.9659258262890682,0.0,23.6,,14.0,24.5
2023-06-11 12:00:00,1.2246467991473532e-16,-1.0,0.0,23.3,,17.0,24.01
2023-06-11 13:00:00,-0.2588190451025208,-0.9659258262890683,0.0,23.5,,20.0,23.35
2023-06-11 14:00:00,-0.4999999999999997,-0.8660254037844388,0.0,23.9,,21.0,22.23
2023-06-11 15:00:00,-0.7071067811865471,-0.7071067811865479,0.0,23.5,,17.0,21.6625
2023-06-11 16:00:00,-0.8660254037844385,-0.5000000000000004,0.0,24.6,58.0,12.0,21.0625
2023-06-11 17:00:00,-0.9659258262890683,-0.25881904510252063,0.0,24.7,,6.0,21.8525
2023-06-11 18:00:00,-1.0,-1.8369701987210297e-16,0.0,25.5,,7.0,22.3075
2023-06-11 19:00:00,-0.9659258262890684,0.2588190451025203,0.0,24.4,,9.0,22.2525
2023-06-11 20:00:00,-0.8660254037844386,0.5000000000000001,0.0,24.2,,10.0,21.2575
